id	genomic.feature	Chr	Start	End
BSU_24230	cds	NC_000964.3	2519102	2520382
BSU_24240	cds	NC_000964.3	2520557	2522287
BSU_24250	cds	NC_000964.3	2522324	2522773
BSU_24260	cds	NC_000964.3	2522871	2523716
BSU_24270	cds	NC_000964.3	2523713	2525614
BSU_24280	cds	NC_000964.3	2525789	2526679
BSU_24290	cds	NC_000964.3	2526669	2526923
BSU_24300	cds	NC_000964.3	2526920	2528266
BSU_24310	cds	NC_000964.3	2528404	2529255
BSU_24320	cds	NC_000964.3	2529267	2529662
BSU_24330	cds	NC_000964.3	2529926	2530333
BSU_24340	cds	NC_000964.3	2530354	2531706
BSU_24350	cds	NC_000964.3	2531718	2532197
BSU_24360	cds	NC_000964.3	2532353	2533009
BSU_24370	cds	NC_000964.3	2533010	2533699
BSU_24380	cds	NC_000964.3	2533692	2534312
BSU_24390	cds	NC_000964.3	2534326	2535525
BSU_24400	cds	NC_000964.3	2535544	2535945
BSU_24410	cds	NC_000964.3	2535952	2536158
BSU_24420	cds	NC_000964.3	2536181	2536696
BSU_24430	cds	NC_000964.3	2536690	2537613
BSU_24440	cds	NC_000964.3	2537689	2537970
BSU_24450	cds	NC_000964.3	2538115	2538672
BSU_24460	cds	NC_000964.3	2538697	2539758
BSU_24470	cds	NC_000964.3	2539755	2540201
BSU_24480	cds	NC_000964.3	2540288	2540824
BSU_24490	cds	NC_000964.3	2541051	2542007
BSU_24500	cds	NC_000964.3	2542047	2542442
BSU_24510	cds	NC_000964.3	2542439	2543314
BSU_24520	cds	NC_000964.3	2543440	2543868
BSU_24530	cds	NC_000964.3	2543968	2544804
BSU_24540	cds	NC_000964.3	2544995	2545375
BSU_24550	cds	NC_000964.3	2545410	2546876
BSU_24560	cds	NC_000964.3	2546869	2548215
BSU_24570	cds	NC_000964.3	2548245	2549333
BSU_24580	cds	NC_000964.3	2549775	2551448
BSU_24590	cds	NC_000964.3	2551469	2552263
BSU_24600	cds	NC_000964.3	2552446	2552619
BSU_24610	cds	NC_000964.3	2552653	2552988
BSU_24620	cds	NC_000964.3	2553081	2553866
BSU_24630	cds	NC_000964.3	2553930	2554502
BSU_24640	cds	NC_000964.3	2554486	2555247
BSU_24650	cds	NC_000964.3	2555519	2555845
BSU_24660	cds	NC_000964.3	2555887	2556066
BSU_24670	cds	NC_000964.3	2556137	2556511
BSU_24680	cds	NC_000964.3	2556512	2556895
BSU_24690	cds	NC_000964.3	2556921	2557268
BSU_24700	cds	NC_000964.3	2557252	2557683
BSU_24710	cds	NC_000964.3	2557673	2557969
BSU_24720	cds	NC_000964.3	2557983	2558954
BSU_24730	cds	NC_000964.3	2559007	2560077
BSU_24740	cds	NC_000964.3	2560489	2561442
BSU_24750	cds	NC_000964.3	2561585	2562913
BSU_24760	cds	NC_000964.3	2562966	2563802
BSU_24770	cds	NC_000964.3	2564026	2564406
BSU_24780	cds	NC_000964.3	2564638	2564883
BSU_24790	cds	NC_000964.3	2564923	2565558
BSU_24800	cds	NC_000964.3	2565715	2565888
BSU_24810	cds	NC_000964.3	2565920	2566234
BSU_24820	cds	NC_000964.3	2566237	2567298
BSU_24830	cds	NC_000964.3	2567360	2568490
BSU_24840	cds	NC_000964.3	2568573	2570489
BSU_24850	cds	NC_000964.3	2570606	2571571
BSU_24860	cds	NC_000964.3	2571582	2571797
BSU_24870	cds	NC_000964.3	2571907	2573430
BSU_24880	cds	NC_000964.3	2573520	2573693
BSU_24890	cds	NC_000964.3	2573760	2574323
BSU_24900	cds	NC_000964.3	2574408	2574557
BSU_24910	cds	NC_000964.3	2574641	2575720
BSU_24920	cds	NC_000964.3	2575717	2576187
BSU_24930	cds	NC_000964.3	2576367	2576720
BSU_24940	cds	NC_000964.3	2576717	2577181
BSU_24950	cds	NC_000964.3	2577210	2577992
BSU_24960	cds	NC_000964.3	2578003	2578812
BSU_24970	cds	NC_000964.3	2578833	2579717
BSU_24980	cds	NC_000964.3	2579717	2580646
BSU_24990	cds	NC_000964.3	2580715	2581617
BSU_25000	cds	NC_000964.3	2581771	2583921
BSU_25010	cds	NC_000964.3	2584035	2585327
BSU_25020	cds	NC_000964.3	2585434	2586042
BSU_25030	cds	NC_000964.3	2586221	2586703
BSU_25040	cds	NC_000964.3	2586813	2587580
BSU_25050	cds	NC_000964.3	2587996	2588424
BSU_25060	cds	NC_000964.3	2588701	2589000
BSU_25070	cds	NC_000964.3	2589123	2590256
BSU_25080	cds	NC_000964.3	2590282	2590671
BSU_25090	cds	NC_000964.3	2590804	2591385
BSU_25100	cds	NC_000964.3	2591428	2591865
BSU_25110	cds	NC_000964.3	2592003	2592884
BSU_25120	cds	NC_000964.3	2593000	2593254
BSU_25130	cds	NC_000964.3	2593281	2594174
BSU_25140	cds	NC_000964.3	2594184	2595500
BSU_25150	cds	NC_000964.3	2595669	2596412
BSU_25160	cds	NC_000964.3	2596535	2597479
BSU_25170	cds	NC_000964.3	2597502	2598623
BSU_25180	cds	NC_000964.3	2598616	2599266
BSU_25190	cds	NC_000964.3	2599523	2599885
BSU_25200	cds	NC_000964.3	2600214	2601329
BSU_25210	cds	NC_000964.3	2601528	2603339
BSU_25220	cds	NC_000964.3	2602979	2603275
BSU_25230	cds	NC_000964.3	2603373	2603867
BSU_25240	cds	NC_000964.3	2604121	2604933
BSU_25250	cds	NC_000964.3	2604959	2605597
BSU_25260	cds	NC_000964.3	2605730	2607769
BSU_25270	cds	NC_000964.3	2607762	2608649
BSU_25280	cds	NC_000964.3	2608946	2609713
BSU_25289	cds	NC_000964.3	2609750	2609893
BSU_25290	cds	NC_000964.3	2610041	2610946
BSU_25300	cds	NC_000964.3	2610927	2611337
BSU_25310	cds	NC_000964.3	2611456	2611827
BSU_25320	cds	NC_000964.3	2611808	2612281
BSU_25330	cds	NC_000964.3	2612282	2614417
BSU_25340	cds	NC_000964.3	2614496	2615455
BSU_25350	cds	NC_000964.3	2615452	2616648
BSU_25360	cds	NC_000964.3	2616667	2616948
BSU_25370	cds	NC_000964.3	2617005	2617424
BSU_25380	cds	NC_000964.3	2617449	2618444
BSU_25390	cds	NC_000964.3	2618466	2619779
BSU_25400	cds	NC_000964.3	2619910	2620356
BSU_25410	cds	NC_000964.3	2620371	2620544
BSU_25420	cds	NC_000964.3	2620717	2621640
BSU_25430	cds	NC_000964.3	2621677	2623032
BSU_25440	cds	NC_000964.3	2623032	2623802
BSU_25450	cds	NC_000964.3	2623825	2624760
BSU_25460	cds	NC_000964.3	2624785	2625912
BSU_25470	cds	NC_000964.3	2626112	2627947
BSU_25480	cds	NC_000964.3	2627971	2628534
BSU_25490	cds	NC_000964.3	2628606	2629637
BSU_25500	cds	NC_000964.3	2629718	2630857
BSU_25510	cds	NC_000964.3	2630910	2632748
BSU_25520	cds	NC_000964.3	2632882	2633220
BSU_25530	cds	NC_000964.3	2633237	2634442
BSU_25540	cds	NC_000964.3	2634505	2635611
BSU_25550	cds	NC_000964.3	2635815	2636081
BSU_25560	cds	NC_000964.3	2636096	2637139
BSU_25565	cds	NC_000964.3	2637179	2637328
BSU_25569	cds	NC_000964.3	2637369	2637503
BSU_25570	cds	NC_000964.3	2637543	2639873
BSU_25580	cds	NC_000964.3	2639877	2640446
BSU_25590	cds	NC_000964.3	2640513	2641130
BSU_25600	cds	NC_000964.3	2641214	2642035
BSU_25610	cds	NC_000964.3	2642101	2642844
BSU_25620	cds	NC_000964.3	2642841	2643197
BSU_25630	cds	NC_000964.3	2643215	2643775
BSU_25640	cds	NC_000964.3	2643765	2644334
BSU_25650	cds	NC_000964.3	2644346	2644636
BSU_25660	cds	NC_000964.3	2644630	2645472
BSU_25670	cds	NC_000964.3	2645490	2646590
BSU_25680	cds	NC_000964.3	2646594	2647112
BSU_25690	cds	NC_000964.3	2647456	2647614
BSU_25700	cds	NC_000964.3	2647920	2648651
BSU_25710	cds	NC_000964.3	2648903	2649655
BSU_25720	cds	NC_000964.3	2649842	2650468
BSU_25730	cds	NC_000964.3	2650487	2651380
BSU_25740	cds	NC_000964.3	2651632	2652354
BSU_25750	cds	NC_000964.3	2652387	2652797
BSU_25770	cds	NC_000964.3	2653371	2654873
BSU_25780	cds	NC_000964.3	2655322	2655741
BSU_25790	cds	NC_000964.3	2655753	2656793
BSU_25800	cds	NC_000964.3	2656816	2657256
BSU_25810	cds	NC_000964.3	2657317	2657634
BSU_25820	cds	NC_000964.3	2658006	2658770
BSU_25830	cds	NC_000964.3	2659213	2660340
BSU_25840	cds	NC_000964.3	2660330	2660464
BSU_25850	cds	NC_000964.3	2660574	2660732
BSU_25860	cds	NC_000964.3	2661102	2662697
BSU_25870	cds	NC_000964.3	2662712	2663290
BSU_25875	cds	NC_000964.3	2663408	2663554
BSU_25880	cds	NC_000964.3	2663551	2663913
BSU_25890	cds	NC_000964.3	2663929	2664408
BSU_25900	cds	NC_000964.3	2664573	2665391
BSU_25910	cds	NC_000964.3	2665436	2665858
BSU_25920	cds	NC_000964.3	2665903	2666796
BSU_25930	cds	NC_000964.3	2666884	2667048
BSU_25940	cds	NC_000964.3	2667045	2667380
BSU_25950	cds	NC_000964.3	2667390	2668490
BSU_25960	cds	NC_000964.3	2668493	2668765
BSU_25970	cds	NC_000964.3	2668762	2669340
BSU_25980	cds	NC_000964.3	2669324	2670370
BSU_25990	cds	NC_000964.3	2670363	2670788
BSU_26000	cds	NC_000964.3	2670801	2671064
BSU_26010	cds	NC_000964.3	2671061	2672041
BSU_26020	cds	NC_000964.3	2672054	2672713
BSU_26030	cds	NC_000964.3	2672706	2677463
BSU_26050	cds	NC_000964.3	2678240	2678419
BSU_26055	cds	NC_000964.3	2678799	2678888
BSU_26060	cds	NC_000964.3	2679142	2679585
BSU_26075	cds	NC_000964.3	2679588	2680988
BSU_26089	cds	NC_000964.3	2680989	2681180
BSU_26090	cds	NC_000964.3	2681177	2681614
BSU_26100	cds	NC_000964.3	2681627	2682130
BSU_26110	cds	NC_000964.3	2682127	2682489
BSU_26120	cds	NC_000964.3	2682486	2682881
BSU_26130	cds	NC_000964.3	2682885	2683196
BSU_26140	cds	NC_000964.3	2683207	2684142
BSU_26150	cds	NC_000964.3	2684161	2685129
BSU_26160	cds	NC_000964.3	2685162	2685815
BSU_26170	cds	NC_000964.3	2685856	2686773
BSU_26180	cds	NC_000964.3	2686770	2688302
BSU_26190	cds	NC_000964.3	2688306	2689601
BSU_26200	cds	NC_000964.3	2689594	2690313
BSU_26210	cds	NC_000964.3	2690381	2690845
BSU_26220	cds	NC_000964.3	2690989	2691444
BSU_26230	cds	NC_000964.3	2691642	2692571
BSU_26240	cds	NC_000964.3	2692645	2692851
BSU_26250	cds	NC_000964.3	2692933	2693361
BSU_26259	cds	NC_000964.3	2693457	2693606
BSU_26260	cds	NC_000964.3	2693597	2694538
BSU_26270	cds	NC_000964.3	2694420	2695097
BSU_26280	cds	NC_000964.3	2695173	2696027
BSU_26290	cds	NC_000964.3	2696030	2696989
BSU_26300	cds	NC_000964.3	2697095	2697289
BSU_26305	cds	NC_000964.3	2697249	2697422
BSU_26310	cds	NC_000964.3	2697419	2697676
BSU_26320	cds	NC_000964.3	2697673	2698242
BSU_26330	cds	NC_000964.3	2698316	2698456
BSU_26340	cds	NC_000964.3	2698486	2698716
BSU_26350	cds	NC_000964.3	2698893	2699243
BSU_26360	cds	NC_000964.3	2699510	2699677
BSU_26370	cds	NC_000964.3	2700033	2700569
BSU_26380	cds	NC_000964.3	2700838	2701356
BSU_26399	cds	NC_000964.3	2701754	2701870
BSU_26400	cds	NC_000964.3	2701979	2702143
BSU_26410	cds	NC_000964.3	2702688	2703104
BSU_26420	cds	NC_000964.3	2703150	2704448
BSU_26430	cds	NC_000964.3	2704435	2705130
BSU_26440	cds	NC_000964.3	2705398	2706615
BSU_26449	cds	NC_000964.3	2706534	2706782
BSU_26450	cds	NC_000964.3	2707127	2707684
BSU_26470	cds	NC_000964.3	2708175	2708699
BSU_26480	cds	NC_000964.3	2708943	2709419
BSU_26490	cds	NC_000964.3	2710002	2710787
BSU_26500	cds	NC_000964.3	2710848	2711075
BSU_26510	cds	NC_000964.3	2711109	2712242
BSU_26530	cds	NC_000964.3	2712577	2713134
BSU_26540	cds	NC_000964.3	2713320	2713802
BSU_26550	cds	NC_000964.3	2713949	2714140
BSU_26560	cds	NC_000964.3	2714933	2715493
BSU_26569	cds	NC_000964.3	2715510	2715686
BSU_26570	cds	NC_000964.3	2715719	2715865
BSU_26580	cds	NC_000964.3	2716035	2716856
BSU_26590	cds	NC_000964.3	2716973	2718175
BSU_26600	cds	NC_000964.3	2718344	2718802
BSU_26610	cds	NC_000964.3	2718959	2720263
BSU_26619	cds	NC_000964.3	2720526	2720669
BSU_26620	cds	NC_000964.3	2720687	2721652
BSU_26630	cds	NC_000964.3	2721778	2722644
BSU_26640	cds	NC_000964.3	2722767	2723804
BSU_26650	cds	NC_000964.3	2723892	2724827
BSU_26660	cds	NC_000964.3	2725114	2725503
BSU_26670	cds	NC_000964.3	2725837	2726727
BSU_26680	cds	NC_000964.3	2726885	2727202
BSU_26690	cds	NC_000964.3	2727160	2728482
BSU_26700	cds	NC_000964.3	2728647	2728979
BSU_26710	cds	NC_000964.3	2728976	2729740
BSU_26720	cds	NC_000964.3	2729753	2730226
BSU_26730	cds	NC_000964.3	2730560	2730835
BSU_26740	cds	NC_000964.3	2731107	2732339
BSU_26760	cds	NC_000964.3	2732980	2733543
BSU_26770	cds	NC_000964.3	2733772	2734143
BSU_26780	cds	NC_000964.3	2734953	2735456
BSU_26790	cds	NC_000964.3	2735682	2736536
BSU_26800	cds	NC_000964.3	2736915	2737958
BSU_26810	cds	NC_000964.3	2738308	2739105
BSU_26820	cds	NC_000964.3	2739486	2740193
BSU_26826	cds	NC_000964.3	2740769	2740846
BSU_26827	cds	NC_000964.3	2741133	2741294
BSU_26830	cds	NC_000964.3	2741357	2742112
BSU_26840	cds	NC_000964.3	2742244	2742774
BSU_26850	cds	NC_000964.3	2742909	2743889
BSU_26860	cds	NC_000964.3	2744163	2745479
BSU_26870	cds	NC_000964.3	2745594	2746463
BSU_26880	cds	NC_000964.3	2746608	2747711
BSU_26890	cds	NC_000964.3	2747984	2748817
BSU_26900	cds	NC_000964.3	2749260	2749523
BSU_26910	cds	NC_000964.3	2749660	2750475
BSU_26920	cds	NC_000964.3	2750883	2751239
BSU_26930	cds	NC_000964.3	2751292	2751651
BSU_26935	cds	NC_000964.3	2751923	2752024
BSU_26940	cds	NC_000964.3	2752167	2752553
BSU_26950	cds	NC_000964.3	2752802	2753047
BSU_26960	cds	NC_000964.3	2753065	2753433
BSU_26970	cds	NC_000964.3	2753452	2754588
BSU_26980	cds	NC_000964.3	2754607	2754804
BSU_26990	cds	NC_000964.3	2754820	2755119
BSU_27000	cds	NC_000964.3	2755382	2755804
BSU_27009	cds	NC_000964.3	2755987	2756181
BSU_27010	cds	NC_000964.3	2756312	2757361
BSU_27020	cds	NC_000964.3	2757492	2758001
BSU_27030	cds	NC_000964.3	2758043	2760076
BSU_27035	cds	NC_000964.3	2759985	2760152
BSU_27040	cds	NC_000964.3	2760233	2761060
BSU_27050	cds	NC_000964.3	2761081	2761890
BSU_27060	cds	NC_000964.3	2761907	2762395
BSU_27070	cds	NC_000964.3	2762395	2762835
BSU_27080	cds	NC_000964.3	2763025	2765832
BSU_27085	cds	NC_000964.3	2766379	2766519
BSU_27090	cds	NC_000964.3	2766558	2767946
BSU_27100	cds	NC_000964.3	2768042	2768674
BSU_27110	cds	NC_000964.3	2768827	2769654
BSU_27120	cds	NC_000964.3	2769850	2770350
BSU_27130	cds	NC_000964.3	2770350	2771207
BSU_27140	cds	NC_000964.3	2771318	2773222
BSU_27150	cds	NC_000964.3	2773356	2773646
BSU_27160	cds	NC_000964.3	2773890	2777054
BSU_27170	cds	NC_000964.3	2777070	2777654
BSU_27180	cds	NC_000964.3	2777877	2778419
BSU_27185	cds	NC_000964.3	2778608	2778766
BSU_27190	cds	NC_000964.3	2778923	2779072
BSU_27200	cds	NC_000964.3	2779462	2780262
BSU_27210	cds	NC_000964.3	2780525	2780893
BSU_27220	cds	NC_000964.3	2781209	2784151
BSU_27230	cds	NC_000964.3	2784170	2784652
BSU_27240	cds	NC_000964.3	2784688	2784918
BSU_27250	cds	NC_000964.3	2785001	2786140
BSU_27260	cds	NC_000964.3	2786142	2787065
BSU_27270	cds	NC_000964.3	2787130	2787825
BSU_27280	cds	NC_000964.3	2787846	2788487
BSU_27290	cds	NC_000964.3	2788680	2788883
BSU_27300	cds	NC_000964.3	2788920	2789621
BSU_27310	cds	NC_000964.3	2789686	2791440
BSU_27320	cds	NC_000964.3	2791494	2791967
BSU_27330	cds	NC_000964.3	2792218	2792853
BSU_27340	cds	NC_000964.3	2792860	2794128
BSU_27350	cds	NC_000964.3	2794147	2795076
BSU_27360	cds	NC_000964.3	2795082	2795735
BSU_27370	cds	NC_000964.3	2795887	2796969
BSU_27380	cds	NC_000964.3	2797100	2797381
BSU_27390	cds	NC_000964.3	2797399	2797815
BSU_27400	cds	NC_000964.3	2797823	2798089
BSU_27410	cds	NC_000964.3	2798174	2800810
BSU_27420	cds	NC_000964.3	2801141	2802202
BSU_27430	cds	NC_000964.3	2802358	2803086
BSU_27440	cds	NC_000964.3	2803108	2803929
BSU_27450	cds	NC_000964.3	2803990	2804640
BSU_27460	cds	NC_000964.3	2804657	2805313
BSU_27468	cds	NC_000964.3	2805348	2805479
BSU_27469	cds	NC_000964.3	2805501	2805692
BSU_27470	cds	NC_000964.3	2805704	2806228
BSU_27480	cds	NC_000964.3	2806286	2808682
BSU_27490	cds	NC_000964.3	2808707	2809327
BSU_27500	cds	NC_000964.3	2809413	2810528
BSU_27510	cds	NC_000964.3	2810559	2811698
BSU_27520	cds	NC_000964.3	2811717	2812133
BSU_27530	cds	NC_000964.3	2812336	2813601
BSU_27540	cds	NC_000964.3	2813643	2814407
BSU_27550	cds	NC_000964.3	2814743	2816521
BSU_27560	cds	NC_000964.3	2816535	2817809
BSU_27570	cds	NC_000964.3	2818191	2818361
BSU_27580	cds	NC_000964.3	2818494	2820050
BSU_27590	cds	NC_000964.3	2820077	2820475
BSU_27600	cds	NC_000964.3	2820529	2822733
BSU_27610	cds	NC_000964.3	2822901	2823413
BSU_27620	cds	NC_000964.3	2823419	2825779
BSU_27630	cds	NC_000964.3	2825846	2826169
BSU_27640	cds	NC_000964.3	2826245	2826742
BSU_27650	cds	NC_000964.3	2826900	2829113
BSU_27660	cds	NC_000964.3	2829152	2829448
BSU_27670	cds	NC_000964.3	2829564	2831120
BSU_27680	cds	NC_000964.3	2831124	2831780
BSU_27690	cds	NC_000964.3	2831915	2832367
BSU_27700	cds	NC_000964.3	2832424	2832690
BSU_27710	cds	NC_000964.3	2832727	2833872
BSU_27720	cds	NC_000964.3	2833899	2834927
BSU_27729	cds	NC_000964.3	2834957	2835157
BSU_27730	cds	NC_000964.3	2835150	2836154
BSU_27740	cds	NC_000964.3	2836165	2836770
BSU_27750	cds	NC_000964.3	2836909	2837421
BSU_27760	cds	NC_000964.3	2837469	2838776
BSU_27770	cds	NC_000964.3	2838847	2839872
BSU_27785	cds	NC_000964.3	2840110	2840757
BSU_27786	cds	NC_000964.3	2840803	2840925
BSU_27800	cds	NC_000964.3	2841010	2841300
BSU_27809	cds	NC_000964.3	2841307	2841447
BSU_27810	cds	NC_000964.3	2841611	2843065
BSU_27820	cds	NC_000964.3	2843106	2843828
BSU_27830	cds	NC_000964.3	2843931	2844527
BSU_27840	cds	NC_000964.3	2844675	2845838
BSU_27850	cds	NC_000964.3	2845955	2847061
BSU_27860	cds	NC_000964.3	2847048	2847917
BSU_27870	cds	NC_000964.3	2847871	2849466
BSU_27880	cds	NC_000964.3	2849569	2850756
BSU_27890	cds	NC_000964.3	2850716	2851258
BSU_27900	cds	NC_000964.3	2851283	2852140
BSU_27910	cds	NC_000964.3	2852157	2852600
BSU_27920	cds	NC_000964.3	2852661	2853947
BSU_27930	cds	NC_000964.3	2853981	2854559
BSU_27935	cds	NC_000964.3	2854637	2854759
BSU_27940	cds	NC_000964.3	2854880	2855164
BSU_27950	cds	NC_000964.3	2855177	2855515
BSU_27960	cds	NC_000964.3	2855518	2855826
BSU_27970	cds	NC_000964.3	2855973	2856839
BSU_27980	cds	NC_000964.3	2856832	2857626
BSU_27990	cds	NC_000964.3	2857776	2858582
BSU_28000	cds	NC_000964.3	2858584	2859264
BSU_28010	cds	NC_000964.3	2859317	2859835
BSU_28020	cds	NC_000964.3	2859832	2860704
BSU_28030	cds	NC_000964.3	2860735	2861748
BSU_28040	cds	NC_000964.3	2861840	2862535
BSU_28050	cds	NC_000964.3	2862572	2863141
BSU_28060	cds	NC_000964.3	2863294	2864292
BSU_28070	cds	NC_000964.3	2864426	2865172
BSU_28080	cds	NC_000964.3	2865312	2866604
BSU_28090	cds	NC_000964.3	2866664	2869306
BSU_28099	cds	NC_000964.3	2869754	2869945
BSU_28100	cds	NC_000964.3	2869964	2870989
BSU_28110	cds	NC_000964.3	2871022	2872749
BSU_28120	cds	NC_000964.3	2872880	2874172
BSU_28130	cds	NC_000964.3	2874202	2875176
BSU_28140	cds	NC_000964.3	2875173	2875961
BSU_28150	cds	NC_000964.3	2875951	2876895
BSU_28160	cds	NC_000964.3	2876928	2877758
BSU_28170	cds	NC_000964.3	2877766	2879133
BSU_28180	cds	NC_000964.3	2879363	2879860
BSU_28190	cds	NC_000964.3	2879882	2880469
BSU_28200	cds	NC_000964.3	2880466	2882790
BSU_28210	cds	NC_000964.3	2882971	2884629
BSU_28220	cds	NC_000964.3	2884781	2886043
BSU_28230	cds	NC_000964.3	2886315	2887589
BSU_28240	cds	NC_000964.3	2887817	2888821
BSU_28250	cds	NC_000964.3	2888940	2889539
BSU_28260	cds	NC_000964.3	2889552	2890970
BSU_28270	cds	NC_000964.3	2891020	2892117
BSU_28280	cds	NC_000964.3	2892138	2893694
BSU_28290	cds	NC_000964.3	2893681	2894709
BSU_28300	cds	NC_000964.3	2894733	2895251
BSU_28310	cds	NC_000964.3	2895248	2896972
BSU_28320	cds	NC_000964.3	2897788	2898123
BSU_28330	cds	NC_000964.3	2898292	2898747
BSU_28340	cds	NC_000964.3	2898931	2899752
BSU_28350	cds	NC_000964.3	2900020	2900529
BSU_28360	cds	NC_000964.3	2900545	2901141
BSU_28370	cds	NC_000964.3	2901154	2901891
BSU_28380	cds	NC_000964.3	2902002	2903102
BSU_28390	cds	NC_000964.3	2903217	2904035
BSU_28400	cds	NC_000964.3	2904043	2904483
BSU_28410	cds	NC_000964.3	2904727	2904951
BSU_28420	cds	NC_000964.3	2905067	2905510
BSU_28430	cds	NC_000964.3	2905571	2906332
BSU_28440	cds	NC_000964.3	2906335	2908095
BSU_28450	cds	NC_000964.3	2908129	2908737
BSU_28460	cds	NC_000964.3	2909030	2909476
BSU_28470	cds	NC_000964.3	2909520	2910746
BSU_28475	cds	NC_000964.3	2909520	2910011
BSU_28490	cds	NC_000964.3	2911116	2912888
BSU_28500	cds	NC_000964.3	2913024	2913338
BSU_28510	cds	NC_000964.3	2913661	2915148
BSU_28520	cds	NC_000964.3	2915365	2916342
BSU_28530	cds	NC_000964.3	2916378	2917151
BSU_28540	cds	NC_000964.3	2917166	2917942
BSU_28550	cds	NC_000964.3	2917957	2918541
BSU_28560	cds	NC_000964.3	2918646	2920328
BSU_28570	cds	NC_000964.3	2920517	2920921
BSU_28580	cds	NC_000964.3	2920936	2923293
BSU_28590	cds	NC_000964.3	2923314	2925026
BSU_28600	cds	NC_000964.3	2925100	2925633
BSU_28610	cds	NC_000964.3	2925640	2925897
BSU_28620	cds	NC_000964.3	2926031	2926972
BSU_28630	cds	NC_000964.3	2927008	2929422
BSU_28640	cds	NC_000964.3	2929438	2930472
BSU_28645	cds	NC_000964.3	2930554	2930760
BSU_28650	cds	NC_000964.3	2930827	2931573
BSU_28660	cds	NC_000964.3	2931692	2931907
BSU_28670	cds	NC_000964.3	2931976	2933082
BSU_28680	cds	NC_000964.3	2933185	2934597
BSU_28690	cds	NC_000964.3	2934594	2935928
BSU_28700	cds	NC_000964.3	2935967	2936209
BSU_28709	cds	NC_000964.3	2936269	2936439
BSU_28710	cds	NC_000964.3	2936382	2938178
BSU_28720	cds	NC_000964.3	2938330	2939832
BSU_28730	cds	NC_000964.3	2939851	2940696
BSU_28740	cds	NC_000964.3	2940697	2941638
BSU_28750	cds	NC_000964.3	2941674	2942975
BSU_28760	cds	NC_000964.3	2943006	2944190
BSU_28770	cds	NC_000964.3	2944187	2945005
BSU_28780	cds	NC_000964.3	2944983	2945672
BSU_28790	cds	NC_000964.3	2945689	2947371
BSU_28800	cds	NC_000964.3	2947385	2948875
BSU_28810	cds	NC_000964.3	2949053	2950024
BSU_28820	cds	NC_000964.3	2950221	2951306
BSU_28830	cds	NC_000964.3	2951490	2951882
BSU_28840	cds	NC_000964.3	2951898	2952167
BSU_28850	cds	NC_000964.3	2952224	2952583
BSU_28860	cds	NC_000964.3	2952615	2952815
BSU_28870	cds	NC_000964.3	2952828	2953349
BSU_28890	cds	NC_000964.3	2953795	2954460
BSU_28900	cds	NC_000964.3	2954492	2955187
BSU_28910	cds	NC_000964.3	2955209	2955649
BSU_28920	cds	NC_000964.3	2955783	2956508
BSU_28930	cds	NC_000964.3	2956486	2958267
BSU_28940	cds	NC_000964.3	2958434	2959216
BSU_28950	cds	NC_000964.3	2959257	2961188
BSU_28960	cds	NC_000964.3	2961586	2962431
BSU_28970	cds	NC_000964.3	2962510	2963151
BSU_28980	cds	NC_000964.3	2963185	2964120
BSU_28990	cds	NC_000964.3	2964148	2965566
BSU_29000	cds	NC_000964.3	2965681	2966139
BSU_29010	cds	NC_000964.3	2966413	2966793
BSU_29020	cds	NC_000964.3	2967032	2968054
BSU_29030	cds	NC_000964.3	2968260	2968640
BSU_29040	cds	NC_000964.3	2968824	2970014
BSU_29050	cds	NC_000964.3	2970038	2970880
BSU_29060	cds	NC_000964.3	2970922	2971515
BSU_29070	cds	NC_000964.3	2971531	2972163
BSU_29080	cds	NC_000964.3	2972329	2973159
BSU_29090	cds	NC_000964.3	2973182	2975824
BSU_29100	cds	NC_000964.3	2976068	2977807
BSU_29110	cds	NC_000964.3	2977800	2978522
BSU_29120	cds	NC_000964.3	2978734	2979672
BSU_29130	cds	NC_000964.3	2979716	2980987
BSU_29140	cds	NC_000964.3	2981151	2982269
BSU_29150	cds	NC_000964.3	2982603	2983067
BSU_29160	cds	NC_000964.3	2983164	2984279
BSU_29170	cds	NC_000964.3	2984312	2984695
BSU_29180	cds	NC_000964.3	2984788	2986545
BSU_29190	cds	NC_000964.3	2986588	2987547
BSU_29200	cds	NC_000964.3	2987731	2988708
BSU_29210	cds	NC_000964.3	2988693	2989565
BSU_29220	cds	NC_000964.3	2989900	2991132
BSU_29230	cds	NC_000964.3	2991269	2994616
BSU_29239	cds	NC_000964.3	2994756	2995097
BSU_29240	cds	NC_000964.3	2995094	2995597
BSU_29249	cds	NC_000964.3	2995699	2995890
BSU_29250	cds	NC_000964.3	2995908	2996849
BSU_29260	cds	NC_000964.3	2996980	2997282
BSU_29270	cds	NC_000964.3	2997301	2998620
BSU_29280	cds	NC_000964.3	2998796	2999698
BSU_29290	cds	NC_000964.3	2999717	3000967
BSU_29300	cds	NC_000964.3	3000985	3001677
BSU_29310	cds	NC_000964.3	3001724	3003052
BSU_29320	cds	NC_000964.3	3003049	3003330
BSU_29330	cds	NC_000964.3	3003345	3004349
BSU_29340	cds	NC_000964.3	3004346	3005125
BSU_29350	cds	NC_000964.3	3005122	3005829
BSU_29360	cds	NC_000964.3	3005859	3006578
